ID,kmeans_cluster2,kmeans_cluster3,kmeans_cluster4,kmeans_cluster5,kmeans_cluster6,kmeans_cluster7,kmeans_cluster8,kmeans_cluster9,kmeans_cluster10
84260,1,2,1,3,2,6,7,5,3
84262,1,0,3,4,1,0,1,8,9
84263,1,0,3,4,1,0,1,0,1
84265,1,0,3,4,1,0,1,0,1
84266,1,0,3,4,1,0,1,0,1
84270,1,0,3,4,1,0,1,0,1
84271,0,1,0,0,0,1,2,2,7
84274,1,0,2,1,5,3,5,4,5
84276,1,0,2,1,5,3,5,4,5
84277,1,0,2,1,5,3,5,4,5
84279,1,0,3,4,1,0,1,0,1
84283,1,0,3,4,1,0,1,0,1
84284,1,0,2,1,5,3,5,4,5
84286,1,0,3,4,1,0,1,0,1
84289,1,2,1,3,2,6,7,5,3
84296,1,0,2,1,1,5,0,6,6
84297,0,1,0,0,4,1,4,1,2
84298,0,1,0,0,4,1,4,1,2
84299,0,1,0,0,4,1,4,1,2
84303,1,0,3,4,1,0,1,0,1
84304,1,0,3,2,1,0,1,0,8
84306,1,0,3,2,1,0,1,0,8
84307,1,0,3,4,1,0,1,0,1
84308,1,0,3,4,1,0,1,0,1
84310,1,0,3,4,0,2,6,7,0
84311,1,0,3,4,1,2,6,7,0
84312,1,0,3,4,1,0,1,0,1
84315,1,0,3,4,1,0,1,0,1
84317,1,0,3,2,1,0,1,0,8
84319,1,0,3,4,1,0,1,0,1
84320,1,0,3,4,0,2,6,7,0
84321,1,0,3,4,1,0,1,0,1
84322,1,0,3,4,1,0,1,8,9
84323,0,1,0,0,0,1,2,2,7
84325,1,0,3,4,0,2,6,7,0
84327,1,0,3,4,1,0,1,0,1
84328,0,1,0,0,4,1,4,1,2
84331,0,1,0,0,4,1,4,1,2
84334,1,0,3,4,1,0,1,0,1
84336,1,0,3,2,3,4,3,3,8
84337,1,0,3,4,1,0,1,8,9
84339,1,0,3,2,1,0,1,0,8
84341,1,0,3,4,1,0,1,8,9
84343,0,1,0,0,4,1,4,1,2
84345,1,0,3,4,1,0,1,0,1
84346,1,0,3,4,1,0,1,0,1
84349,1,0,2,1,5,3,5,4,5
84350,1,2,1,3,2,6,7,5,3
84352,0,1,0,0,4,1,4,1,2
84356,1,0,3,4,1,0,1,0,1
84360,1,0,3,4,1,0,1,0,1
84361,1,0,3,4,1,0,1,0,1
84363,0,1,0,0,4,1,4,1,2
84364,1,0,3,4,1,0,1,0,1
84365,1,0,3,4,1,0,1,0,1
84368,1,2,1,3,2,6,7,5,3
84370,1,0,3,2,1,0,1,8,8
84371,1,0,3,4,1,0,1,8,9
84373,1,0,3,4,0,2,6,7,0
84377,1,0,3,2,1,0,1,0,8
84379,0,1,0,0,4,1,4,1,2
84384,1,0,3,4,1,0,1,0,1
84389,1,0,3,4,1,0,1,0,1
84390,0,1,0,0,0,1,2,2,7
84393,1,0,3,4,1,2,6,7,0
84394,0,1,0,0,4,1,4,1,2
84397,1,0,3,4,1,0,1,0,1
84399,1,0,3,4,1,0,1,0,1
84400,1,0,3,4,1,0,1,8,9
84401,1,0,3,4,1,0,1,0,1
84404,1,0,3,2,1,0,1,0,8
84406,1,0,3,4,1,0,1,0,1
84408,1,0,3,2,1,0,1,8,9
84409,1,0,3,4,1,0,1,0,1
84411,1,0,3,4,1,0,1,0,1
84412,1,0,3,4,1,0,1,0,1
84413,0,1,0,0,4,1,4,1,2
84414,1,0,2,1,1,0,1,8,9
84415,0,1,0,0,0,1,2,2,7
84416,0,1,0,0,4,1,4,1,2
84417,1,0,3,4,1,0,1,0,1
84419,1,0,3,2,1,0,1,0,8
84420,0,1,0,0,0,1,2,2,7
84431,1,0,3,4,1,0,1,0,1
84434,1,0,3,2,1,0,1,0,8
84436,1,0,3,4,1,0,1,0,1
84439,1,0,3,4,1,0,1,0,1
84440,1,0,3,2,1,0,1,0,8
84442,1,0,3,4,1,0,1,0,1
84443,1,0,3,4,1,0,1,0,1
84444,1,0,3,2,1,0,1,0,8
84445,1,0,3,4,1,2,6,7,0
84446,1,0,3,4,1,0,1,0,1
84447,0,1,0,0,0,1,2,2,7
84448,1,0,3,4,1,2,6,7,0
84450,1,2,1,3,3,4,3,3,4
84454,1,0,3,4,1,0,1,0,1
84455,1,0,2,1,1,5,0,6,6
84459,0,1,0,0,4,1,4,1,2
84460,0,1,0,0,4,1,4,1,2
84462,1,0,3,4,1,0,1,0,1
84463,0,1,0,0,4,1,4,1,2
84464,1,0,3,4,1,2,6,7,0
84465,0,1,0,0,4,1,4,1,2
84466,1,2,1,3,2,6,7,5,3
84468,0,1,0,0,4,1,4,1,2
84470,1,0,3,4,1,0,1,0,1
84475,0,1,0,0,4,1,4,1,2
84477,1,0,2,1,1,5,0,6,6
84478,1,0,3,4,1,0,1,0,1
84479,1,0,3,4,1,0,1,0,1
84481,1,0,3,4,1,0,1,0,1
84482,1,0,3,2,1,0,1,0,8
84484,0,1,0,0,4,1,4,1,2
84485,1,0,3,2,1,0,1,0,8
84486,1,0,3,4,1,0,1,0,1
84487,1,0,3,4,1,0,1,0,1
84488,0,1,0,0,4,1,4,1,2
84489,1,2,2,1,2,5,0,6,6
84490,0,1,0,0,4,1,4,1,2
84491,1,0,3,4,1,0,1,0,1
84492,1,2,1,3,3,4,3,3,4
84493,1,0,3,4,1,0,1,8,9
84494,1,0,3,4,1,0,1,0,1
84495,1,0,3,4,1,0,1,0,1
84498,1,0,2,1,5,3,5,4,5
84502,1,0,3,4,1,0,1,0,1
84503,1,0,3,4,1,0,1,0,1
84504,1,0,3,4,1,0,1,0,1
84506,0,1,0,0,0,1,2,2,7
84508,1,0,3,4,1,0,1,0,1
84509,1,0,3,4,1,0,1,0,1
84511,1,0,3,4,1,0,1,0,1
84515,0,1,0,0,4,1,4,1,2
84519,1,0,2,1,1,5,0,6,6
84520,1,0,3,4,1,0,1,0,1
84522,1,0,3,4,1,0,1,0,1
84524,0,1,0,0,4,1,4,1,2
84525,0,1,0,0,4,1,4,1,2
84526,1,0,3,4,1,0,1,0,1
84529,1,0,3,4,1,0,1,0,1
84532,1,0,3,4,1,0,1,0,1
84536,1,0,3,4,1,0,1,0,1
84537,1,2,1,3,2,6,7,5,3
84541,1,0,3,4,1,0,1,0,1
84543,1,2,1,3,2,6,7,5,3
84544,1,0,2,1,1,5,0,6,6
84547,1,0,2,1,1,5,0,6,6
84548,1,0,3,4,1,0,1,0,1
84549,1,0,2,1,1,5,0,6,6
84552,0,1,0,0,4,1,4,1,2
84555,1,0,3,4,1,0,1,8,9
84559,1,0,3,4,1,0,1,8,9
84560,1,0,3,4,1,0,1,8,9
84561,1,0,3,4,1,0,1,8,9
84563,1,0,3,4,1,0,1,0,1
84569,1,0,3,2,1,0,1,0,8
84571,1,0,3,4,1,0,1,0,1
84573,1,0,2,1,5,3,5,4,5
84576,0,1,0,0,4,1,4,1,2
84577,1,0,3,4,1,0,1,0,1
84578,1,2,1,3,2,6,7,5,3
84580,1,0,3,4,1,0,1,0,1
84581,0,1,0,0,4,1,4,1,2
84582,1,0,3,4,1,0,1,0,1
84583,0,1,0,0,4,1,4,1,2
84584,1,0,3,4,1,0,1,0,1
84585,1,0,3,4,1,0,1,8,9
84586,1,0,2,1,5,3,5,4,5
84587,1,0,3,4,1,0,1,0,1
84589,1,0,3,4,1,0,1,0,1
84590,1,2,1,3,3,4,3,3,4
84591,1,0,3,4,1,0,1,0,1
84595,1,2,1,2,2,6,7,5,8
84597,1,0,3,4,0,2,6,7,0
84601,1,2,1,3,2,6,7,5,3
84602,1,0,3,4,1,0,1,0,1
84603,1,0,3,4,1,2,6,7,0
84607,0,1,0,0,4,1,4,1,2
84615,1,2,1,3,3,4,3,3,4
84617,1,0,2,1,1,5,0,6,6
84618,1,0,3,4,1,0,1,0,1
84619,1,0,3,4,1,0,1,0,1
84620,0,1,0,0,4,1,4,1,2
84621,1,0,2,1,1,5,0,6,6
84622,0,1,0,0,4,1,4,1,2
84623,1,0,3,4,1,2,6,7,0
84626,1,0,3,4,1,0,1,8,9
84627,1,0,3,4,1,2,6,7,0
84633,1,0,3,4,1,0,1,0,1
84634,1,0,3,4,1,0,1,0,1
84635,1,0,3,4,1,0,1,0,1
84636,1,2,1,3,2,6,7,5,3
84640,1,0,0,0,4,4,4,8,9
84641,1,0,3,4,1,0,1,0,1
84642,1,0,3,4,1,0,1,0,1
84645,1,0,3,4,1,2,6,7,0
84647,1,2,1,3,2,6,7,5,3
84650,1,0,3,4,1,0,1,0,1
84651,1,0,3,4,1,2,6,7,0
84652,1,0,3,4,1,0,1,0,1
84655,1,0,3,4,1,0,1,0,1
84656,1,0,3,4,1,0,1,0,1
84657,1,0,3,4,1,0,1,0,1
84658,0,1,0,0,0,1,2,2,7
84659,1,0,3,4,1,0,1,8,9
84660,1,0,3,4,1,0,1,0,1
84661,1,0,3,2,1,0,1,0,8
84662,1,0,3,4,1,0,1,0,1
84665,1,0,3,4,1,0,1,0,1
84666,1,0,3,4,1,0,1,0,1
84667,0,1,0,0,4,1,4,1,2
84668,0,1,0,0,0,1,2,2,7
84671,1,0,3,4,1,0,1,8,9
84676,1,0,3,2,1,0,1,8,8
84678,1,0,2,1,5,3,5,4,5
84682,1,0,3,4,1,0,1,0,1
84683,1,0,3,4,1,2,6,7,0
84686,1,0,3,4,1,0,1,0,1
84687,0,1,0,0,4,1,4,1,2
84688,1,0,3,4,1,0,1,0,1
84689,1,0,2,1,5,3,5,4,5
84691,1,0,3,4,1,0,1,0,1
84693,1,0,3,4,1,0,1,0,1
84694,0,1,0,0,4,1,4,1,2
84695,1,0,3,2,1,0,1,8,8
84696,1,0,3,2,1,0,1,0,8
84700,1,0,3,4,1,0,1,0,1
84705,0,1,0,0,4,1,4,1,2
84706,0,1,0,0,0,1,2,2,7
84707,1,0,3,4,0,2,6,7,0
84708,1,0,3,4,1,0,1,0,1
84710,1,0,2,1,5,3,5,4,5
84712,0,1,0,0,4,1,4,1,2
84713,1,0,3,4,1,0,1,0,1
84715,1,0,3,4,1,0,1,0,1
84717,0,1,0,0,4,1,4,1,2
84721,1,0,3,4,1,0,1,8,9
84724,1,0,3,4,1,0,1,0,1
84725,1,0,3,4,1,0,1,0,1
84726,1,0,3,4,1,0,1,0,1
84727,1,0,3,4,1,0,1,0,1
84728,0,1,0,0,4,1,4,1,2
84731,1,0,2,1,1,5,0,6,6
84735,1,0,3,4,1,0,1,0,1
84736,0,1,0,0,4,1,4,1,2
84737,1,0,3,4,1,0,1,8,9
84739,1,0,3,4,1,0,1,8,9
84740,0,1,0,0,4,1,4,1,2
84741,0,1,0,0,4,1,4,1,2
84743,1,0,3,4,1,0,1,0,1
84745,1,2,1,3,3,4,3,3,4
84746,1,2,1,3,2,6,7,5,3
84748,1,0,3,4,1,0,1,0,1
84749,1,0,3,4,1,0,1,0,1
84752,1,0,3,4,1,0,1,0,1
84753,1,0,3,4,1,0,1,0,1
84760,1,0,3,4,1,0,1,0,1
84762,1,0,3,4,1,2,6,7,0
84765,1,0,3,2,1,0,1,0,8
84766,1,0,3,4,1,0,1,0,1
84767,1,0,3,4,1,0,1,0,1
84768,1,0,2,1,5,3,5,4,5
84769,0,1,0,0,4,1,4,1,2
84772,1,0,3,4,1,0,1,0,1
84775,1,0,3,4,1,0,1,8,9
84778,1,2,1,3,2,6,7,5,3
84781,0,1,0,0,0,1,2,2,7
84782,1,0,3,4,1,0,1,0,1
84783,1,0,3,4,1,0,1,0,1
84785,1,0,3,2,1,0,1,0,8
84786,1,0,3,4,1,0,1,0,1
84788,1,0,3,2,1,0,1,0,8
84790,1,0,3,4,1,0,1,0,1
84791,1,0,3,4,1,0,1,0,1
84792,0,1,0,0,4,1,4,1,2
84794,0,1,0,0,4,1,4,1,2
84797,0,1,0,0,4,1,4,1,2
84799,1,0,3,4,1,0,1,0,1
84800,1,0,3,2,1,0,1,0,8
84802,1,0,3,2,1,0,1,0,8
84803,1,0,3,2,1,0,1,0,8
84804,0,1,0,0,0,1,2,2,7
84805,0,1,0,0,4,1,4,1,2
84809,0,1,0,0,4,1,4,1,2
84810,0,1,0,0,4,1,4,1,2
84812,0,1,0,0,0,1,2,2,7
84813,1,0,3,2,1,0,1,0,8
84814,0,1,0,0,4,1,4,1,2
84817,1,0,3,2,1,0,1,0,8
84818,1,0,3,4,1,0,1,8,9
84827,1,0,2,1,5,3,5,4,5
84829,0,1,0,0,0,1,2,2,7
84830,1,2,1,3,2,6,7,5,3
84835,1,0,3,4,1,2,6,7,0
84838,1,0,3,4,1,0,1,0,1
84839,0,1,0,0,4,1,4,1,2
84840,0,1,0,0,0,1,2,2,7
84845,1,0,3,4,1,2,6,7,0
84847,1,0,3,2,1,0,1,0,8
84848,1,0,3,4,1,2,6,7,0
84849,0,1,0,0,4,1,4,1,2
84850,1,0,3,4,1,0,1,0,1
84853,1,0,2,1,5,3,5,4,5
84854,1,0,3,2,1,0,1,0,8
84855,1,0,3,4,1,2,6,7,0
84856,0,1,0,0,4,1,4,1,2
84857,1,0,3,4,1,0,1,0,1
84862,1,0,3,4,1,0,1,0,1
84863,0,1,0,0,4,1,4,1,2
84866,1,0,3,4,1,0,1,0,1
84867,1,0,3,2,1,0,1,8,9
84868,1,2,1,3,2,6,7,5,3
84869,1,0,3,4,1,0,1,0,1
84871,1,0,2,1,5,3,5,4,5
84872,0,1,0,0,4,1,4,1,2
84873,1,0,3,4,1,0,1,8,9
84875,1,0,2,1,5,3,5,4,5
84880,1,0,3,4,1,0,1,0,1
84884,1,0,3,4,1,2,6,7,0
84885,0,1,0,0,4,1,4,1,2
84887,1,0,3,4,1,0,1,0,1
84889,0,1,0,0,4,1,4,1,2
84891,1,0,3,2,1,0,1,0,8
84895,1,0,3,4,1,0,1,0,1
84896,0,1,0,0,4,1,4,1,2
84897,1,0,3,4,1,0,1,0,1
84900,1,0,3,4,1,0,1,0,1
84901,1,0,3,4,1,0,1,0,1
84904,1,0,3,4,1,2,6,7,0
84906,0,1,0,0,4,1,4,1,2
84907,1,2,1,3,2,6,7,5,3
84908,1,0,3,4,1,0,1,8,9
84913,0,1,0,0,0,1,2,2,7
84914,1,2,1,3,2,6,7,5,3
84915,1,0,3,2,1,0,1,0,8
84922,1,0,3,4,1,0,1,8,9
84923,1,0,3,4,1,0,1,8,9
84926,1,0,2,1,1,5,0,6,6
84927,1,0,3,4,1,0,1,0,1
84928,0,1,0,0,4,1,4,1,2
84929,0,1,0,0,0,1,2,2,7
84930,1,0,3,4,1,0,1,0,1
84933,1,0,3,4,1,0,1,0,1
84935,0,1,0,0,0,1,2,2,7
84936,0,1,0,0,4,1,4,1,2
84939,1,0,3,4,0,2,6,7,0
84940,1,0,2,1,1,5,0,6,6
84941,1,0,3,4,1,2,6,7,0
84942,0,1,0,0,0,1,2,2,7
84944,0,1,0,0,0,1,2,2,7
84945,1,0,3,4,1,0,1,8,9
84947,1,0,3,4,1,0,1,0,1
84948,0,1,0,0,0,1,2,2,7
84949,0,1,0,0,4,1,4,1,2
84950,1,0,3,4,1,0,1,8,9
84952,0,1,0,0,4,1,4,1,2
84954,1,0,3,4,1,0,1,0,1
84955,1,0,3,4,1,0,1,0,1
84956,1,0,3,4,1,0,1,0,1
84959,1,2,1,3,3,4,3,3,4
84960,1,0,3,2,1,0,1,0,8
84962,1,0,3,4,1,0,1,0,1
84963,0,1,0,0,4,1,4,1,2
84967,1,0,3,4,1,0,1,0,1
84968,0,1,0,0,4,1,4,1,2
84971,0,1,0,0,4,1,4,1,2
84972,1,0,3,2,3,4,3,0,1
84974,1,0,3,4,1,2,6,7,0
84975,1,0,3,4,1,0,1,0,1
84977,1,0,3,4,1,0,1,0,1
84979,1,0,3,4,1,0,1,8,9
84981,0,1,0,2,4,1,4,1,8
84983,1,2,1,2,2,6,7,5,8
84987,0,1,0,0,4,1,4,1,2
84988,0,1,0,0,4,1,4,1,2
84991,1,0,3,4,1,0,1,0,1
84993,1,2,1,3,2,6,7,5,3
84994,1,0,3,4,1,0,1,0,1
84995,1,0,3,4,1,2,6,7,0
84996,1,2,1,3,2,6,7,5,3
84997,1,0,3,2,1,0,1,0,8
84998,1,0,3,4,1,0,1,8,9
85000,0,1,0,0,4,1,4,1,2
85002,1,0,3,4,1,0,1,0,1
85005,1,0,3,2,1,0,1,0,8
85007,0,1,0,0,4,1,4,1,2
85010,1,0,3,2,1,0,1,0,8
85011,1,0,3,4,1,0,1,0,1
85012,1,0,3,4,1,0,1,8,9
85014,0,1,0,0,4,1,4,1,2
85016,0,1,0,0,4,1,4,1,2
85017,1,0,3,4,1,0,1,0,1
85021,1,0,3,4,1,2,6,7,0
85023,1,0,3,4,1,0,1,8,9
85025,1,0,3,4,1,0,1,0,1
85027,0,1,0,0,0,1,2,2,7
85030,1,0,3,4,1,0,1,0,1
85032,1,0,3,4,1,0,1,0,1
85035,0,1,0,0,4,1,4,1,2
85036,1,0,3,4,1,0,1,8,9
85037,1,0,3,4,0,2,6,7,0
85039,0,1,0,0,4,1,4,1,2
85041,1,0,3,2,1,0,1,0,8
85045,1,0,3,2,3,4,3,3,8
85047,1,0,3,4,1,0,1,0,1
85048,1,0,3,4,1,0,1,0,1
85051,1,0,3,4,1,0,1,8,9
85052,1,0,3,4,1,0,1,8,9
85053,0,1,0,0,4,1,4,1,2
85055,1,0,3,4,1,0,1,0,1
85057,1,0,3,4,1,0,1,0,1
85058,1,0,3,2,1,0,1,0,8
85059,0,1,0,0,4,1,4,1,2
85061,1,0,3,4,1,0,1,0,1
85065,1,0,3,2,1,0,1,0,8
85068,1,0,3,4,1,0,1,0,1
85069,1,0,3,4,1,0,1,0,1
85074,1,2,1,3,2,6,7,5,3
85075,1,2,1,3,2,6,7,5,3
85076,1,0,3,4,1,2,6,7,0
85082,1,0,2,1,5,3,5,4,5
85087,0,1,0,0,4,1,4,1,2
85089,1,0,3,2,1,0,1,8,8
85093,0,1,0,0,4,1,4,1,2
85094,1,0,3,4,1,0,1,0,1
85095,1,2,1,3,3,4,3,3,4
85096,1,0,3,4,1,0,1,0,1
85098,1,0,3,2,1,0,1,0,8
85099,1,2,1,2,2,6,7,5,8
85100,1,0,3,4,1,0,1,8,9
85101,1,0,3,4,1,0,1,0,1
85105,1,0,3,2,1,0,1,0,8
85106,0,1,0,0,4,1,4,1,2
85110,1,0,3,4,1,0,1,8,9
85111,1,0,3,2,1,0,1,0,8
85112,0,1,0,0,4,1,4,1,2
85114,1,0,3,4,1,0,1,8,9
85117,1,2,1,3,2,6,7,5,3
85118,1,0,3,4,1,0,1,0,1
85120,0,1,0,0,4,1,4,1,2
85122,1,0,3,2,1,0,1,0,8
85124,0,1,0,0,4,1,4,1,2
85125,1,0,3,4,1,0,1,8,9
85126,0,1,0,0,0,1,2,2,7
85127,0,1,0,0,4,1,4,1,2
85128,1,0,3,4,1,0,1,0,1
85130,1,0,2,1,5,3,5,4,5
85133,1,0,3,4,0,2,6,7,0
85135,1,0,3,4,1,0,1,8,9
85138,1,0,3,4,1,0,1,8,9
85140,1,2,1,2,2,6,7,5,8
85142,1,0,3,4,1,0,1,0,1
85143,0,1,0,0,0,1,2,2,7
85147,0,1,0,0,4,1,4,1,2
85148,1,0,3,4,1,0,1,0,1
85149,1,0,3,4,1,0,1,8,9
85150,1,0,3,4,1,0,1,0,1
85152,1,2,1,3,2,6,7,5,3
85153,1,2,1,3,2,6,7,5,3
85155,1,0,3,4,1,2,6,7,0
85156,1,2,1,3,2,6,7,5,3
85157,1,0,3,2,1,0,1,0,8
85159,1,0,2,1,1,5,0,6,6
85160,1,2,1,3,2,6,7,5,3
85165,1,0,3,4,1,0,1,8,9
85167,1,0,3,2,1,0,1,8,9
85171,1,0,3,4,1,0,1,0,1
85172,0,1,0,0,4,1,4,1,2
85173,0,1,0,0,4,1,4,1,2
85175,1,0,3,4,1,0,1,0,1
85176,0,1,0,0,4,1,4,1,2
85177,1,0,3,4,1,0,1,0,1
85179,1,0,3,4,1,0,1,0,1
85180,1,0,3,4,1,0,1,0,1
85182,0,1,2,1,0,2,2,7,7
85183,1,0,3,2,1,0,1,0,8
85184,0,1,0,0,0,1,2,2,7
85185,0,1,0,2,4,1,4,1,2
85188,1,0,2,1,5,3,5,4,5
85191,0,1,0,0,4,1,4,1,2
85194,0,1,0,0,0,1,2,2,7
85195,0,1,0,0,4,1,4,1,2
85198,1,0,3,4,1,0,1,0,1
85202,1,0,3,4,1,0,1,0,1
85203,1,0,3,4,1,0,1,0,1
85204,1,2,1,3,3,4,3,3,4
85209,1,2,1,3,3,4,3,3,4
85210,1,0,3,4,1,0,1,0,1
85213,1,0,3,2,1,0,1,0,8
85216,1,0,3,4,1,0,1,8,9
85217,1,0,2,1,5,3,5,4,5
85219,0,1,0,0,4,1,4,1,2
85220,0,1,0,0,0,1,2,2,7
85221,1,0,3,4,1,0,1,0,1
85223,1,0,3,4,1,0,1,0,1
85224,1,0,3,4,1,0,1,0,1
85226,1,0,3,2,1,0,1,0,8
85227,0,1,0,0,4,1,4,1,2
85228,1,0,3,4,1,0,1,8,9
85230,1,0,2,1,5,3,5,4,5
85231,1,0,3,4,1,0,1,0,1
85233,1,2,1,3,2,6,7,5,3
85236,0,1,0,0,4,1,4,1,2
85248,1,0,3,4,1,0,1,0,1
85250,1,0,2,1,1,5,0,6,6
85251,1,0,3,4,1,0,1,8,9
85256,1,0,3,4,1,0,1,0,1
85259,1,0,3,4,1,0,1,0,1
85260,1,0,3,2,1,0,1,0,8
85261,0,1,0,0,0,1,2,2,7
85267,1,0,3,4,1,0,1,8,9
85268,1,0,3,4,1,2,6,7,0
85271,0,1,0,0,4,1,4,1,2
85273,1,0,3,4,1,0,1,0,1
85274,0,1,0,0,0,1,2,2,7
85278,1,0,2,1,1,5,0,6,6
85281,0,1,0,0,0,1,2,2,7
85282,1,2,1,3,3,4,3,3,4
85284,1,0,3,4,1,0,1,0,1
85285,1,2,1,3,2,6,7,5,3
85288,1,0,3,2,1,0,1,0,8
85289,1,0,3,4,1,0,1,0,1
85294,1,0,3,4,1,0,1,0,1
85296,1,0,3,2,1,0,1,0,8
85297,0,1,0,0,4,1,4,1,2
85298,0,1,0,0,4,1,4,1,2
85302,0,1,0,0,4,1,4,1,2
85304,1,0,3,4,1,0,1,0,1
85305,1,0,3,4,1,0,1,0,1
85309,1,0,3,4,1,0,1,8,9
85310,1,0,3,4,1,0,1,0,1
85312,1,0,3,4,1,0,1,0,1
85313,1,0,3,4,1,0,1,0,1
85317,1,0,3,2,1,0,1,0,8
85323,1,0,2,1,5,3,5,4,5
85324,1,0,3,4,1,0,1,0,1
85327,0,1,0,0,4,1,4,1,2
85331,0,1,0,0,4,1,4,1,2
85334,1,0,3,2,1,0,1,0,8
85335,0,1,0,0,4,1,4,1,2
85336,1,0,3,2,1,0,1,0,8
85337,1,0,3,4,1,0,1,0,1
85338,0,1,0,0,4,1,4,1,2
85342,0,1,0,0,4,1,4,1,2
85344,1,0,3,4,1,0,1,0,1
85345,0,1,0,0,4,1,4,1,2
85347,1,0,3,2,1,0,1,0,8
85350,1,0,3,4,1,0,1,8,9
85356,1,0,3,4,1,0,1,8,9
85357,0,1,0,0,4,1,4,1,2
85361,1,0,3,4,0,2,6,7,0
85362,1,0,3,4,1,0,1,0,1
85363,1,0,3,2,1,0,1,8,8
85365,1,0,3,4,1,0,1,0,1
85367,0,1,0,0,4,1,4,1,2
85370,0,1,0,0,0,1,2,2,7
85373,1,0,3,4,1,0,1,8,9
85374,1,0,3,4,1,0,1,0,1
85375,0,1,0,0,4,1,4,1,2
85376,1,0,2,1,1,5,0,6,6
85377,1,0,3,4,1,0,1,0,1
85378,1,0,3,4,1,0,1,0,1
85379,1,0,3,4,1,0,1,0,1
85384,1,0,3,4,1,0,1,0,1
85385,1,0,3,2,1,0,1,0,8
85389,1,0,3,4,1,0,1,0,1
85391,1,0,3,4,1,0,1,0,1
85392,1,0,3,4,1,0,1,0,1
85393,0,1,0,0,4,1,4,1,2
85396,1,2,1,3,2,6,7,5,3
85399,1,2,1,3,2,6,7,5,3
85409,0,1,0,0,4,1,4,1,2
85413,0,1,0,0,0,1,2,2,7
85414,1,0,2,1,5,3,5,4,5
85415,1,0,3,4,1,0,1,0,1
85418,1,0,3,2,1,0,1,0,8
85419,1,0,2,1,5,3,5,4,5
85423,1,0,3,4,1,0,1,8,9
85426,0,1,0,0,4,1,4,1,2
85428,0,1,0,0,4,1,4,1,2
85431,1,2,1,3,2,6,7,5,3
85432,1,0,3,2,3,4,3,3,8
85433,1,0,3,4,1,0,1,8,9
85435,1,0,3,4,1,0,1,0,1
85437,1,0,3,4,1,0,1,0,1
85438,1,2,1,3,2,6,7,5,3
85442,0,1,0,0,4,1,4,1,2
85446,1,0,3,4,1,0,1,0,1
85448,1,0,3,4,1,0,1,8,9
85450,1,0,3,2,1,0,1,0,8
85451,1,0,2,1,5,3,5,4,5
85456,0,1,0,0,4,1,4,1,2
85457,0,1,0,0,4,1,4,1,2
85459,0,1,0,0,4,1,4,1,2
85460,1,0,3,4,1,0,1,8,9
85461,1,0,3,4,1,0,1,0,1
85462,1,0,2,1,5,3,5,4,5
85464,1,0,3,2,1,0,1,0,8
85467,0,1,0,0,4,1,4,1,2
85468,1,2,1,3,3,4,3,3,4
85472,0,1,0,0,4,1,4,1,2
85473,1,0,3,4,1,0,1,0,1
85476,1,0,3,4,1,0,1,0,1
85477,1,0,3,4,1,0,1,0,1
85479,1,0,3,2,1,0,1,0,8
85480,1,0,3,4,1,0,1,0,1
85481,0,1,0,0,4,1,4,1,2
85482,1,0,2,1,1,5,0,6,6
85485,0,1,0,0,4,1,4,1,2
85486,0,1,0,0,4,1,4,1,2
85487,1,0,2,1,1,5,0,6,6
85489,1,0,3,4,1,0,1,0,1
85490,1,0,3,4,1,0,1,8,9
85491,1,0,3,4,1,0,1,0,1
85492,1,0,3,4,1,0,1,8,9
85495,1,0,3,2,1,0,1,0,8
85496,1,0,2,1,5,3,5,4,5
85497,1,0,3,4,1,0,1,0,1
85498,1,2,1,3,2,6,7,5,3
85500,0,1,0,0,4,1,4,1,2
85504,1,0,3,4,1,0,1,0,1
85505,1,0,3,4,1,0,1,0,1
85506,0,1,0,0,4,1,4,1,2
85507,0,1,0,0,4,1,4,1,2
85508,1,0,3,4,0,2,6,7,0
85510,0,1,0,0,4,1,4,1,2
85513,1,0,3,2,1,0,1,0,8
85514,1,0,3,2,1,0,1,8,8
85516,0,1,0,0,0,1,2,2,7
85517,1,0,3,2,1,0,1,8,9
85519,0,1,0,0,4,1,4,1,2
85522,1,0,3,4,1,0,1,0,1
85524,1,2,1,3,2,6,7,5,3
85526,1,0,2,1,1,5,0,6,6
85530,1,0,3,4,1,0,1,0,1
85531,1,0,3,4,1,0,1,0,1
85533,1,0,3,2,1,0,1,0,8
85534,1,0,3,4,1,0,1,0,1
85536,0,1,0,0,4,1,4,1,2
85541,1,2,1,3,3,4,3,3,4
85542,1,0,3,4,1,0,1,0,1
85543,1,0,3,4,1,0,1,0,1
85544,1,0,3,4,1,0,1,8,9
85545,1,2,1,3,2,6,7,5,3
85548,1,0,3,4,1,0,1,8,9
85553,1,0,2,1,5,3,5,4,5
85554,1,2,1,3,2,6,7,5,3
85555,0,1,0,0,4,1,4,1,2
85561,1,0,2,1,1,5,0,6,6
85563,1,0,3,2,1,0,1,0,8
85567,0,1,0,0,4,1,4,1,2
85568,1,0,3,4,1,0,1,0,1
85570,1,0,3,4,1,0,1,8,9
85572,0,1,0,0,4,1,4,1,2
85573,1,0,2,1,1,5,0,6,6
85574,1,0,3,4,0,2,6,7,0
85575,1,0,3,4,1,0,1,8,9
85578,1,0,3,4,1,0,1,0,1
85580,0,1,0,0,4,1,4,1,2
85581,1,2,1,3,3,4,3,3,4
85582,1,0,3,4,1,0,1,0,1
