# kNN_Marios_1 NN_Marios_1
5.160000000000002085e-02 4.909141004085541132e-02
5.000000000000001839e-03 5.148031564895062979e-03
7.030000000000002913e-02 5.788965839892624976e-02
7.600000000000001199e-02 7.655699566006661516e-02
7.500000000000004059e-03 1.683228461071848911e-02
1.480000000000000412e-02 8.425475819967687477e-03
1.670000000000000095e-01 1.125664599239826202e-01
1.290000000000000521e-02 2.766288064420223056e-02
7.800000000000003979e-03 1.299658109433949119e-02
2.285000000000000642e-01 1.123962289839983003e-01
5.200000000000001496e-03 8.241778668016194395e-03
1.130000000000000449e-02 2.752220002934336815e-02
4.300000000000001737e-03 8.620130796916782717e-03
1.484999999999999931e-01 1.100287127494811862e-01
4.100000000000001213e-03 1.047513105906546296e-02
2.010000000000000328e-02 6.091752420725241729e-03
6.900000000000003353e-03 2.092937441542744997e-02
3.800000000000000426e-03 7.495410069823264451e-03
3.170000000000000595e-02 4.624071247875689850e-02
1.800000000000000818e-03 4.349050372838973375e-03
5.500000000000002283e-03 6.091080121695994012e-03
1.806000000000000105e-01 1.197419548779726090e-01
1.358999999999999653e-01 8.991214733570816742e-02
9.600000000000000894e-03 6.688503203913569346e-03
5.040000000000002117e-02 2.371512387901424494e-08
1.175999999999999962e-01 5.623923864215611690e-02
7.450000000000001066e-02 4.433867622166871858e-02
1.420000000000000775e-02 1.890823019679974432e-08
2.830000000000001265e-02 2.056342749856412272e-02
8.400000000000001216e-03 1.216561983601422911e-02
9.800000000000003153e-03 1.008000261615961922e-02
2.740000000000000768e-02 1.648220786149856576e-04
5.100000000000002101e-03 8.446583421900868971e-03
2.640000000000000679e-02 2.642229655757546286e-02
7.890000000000001179e-02 8.749150276184081143e-02
2.050000000000000433e-02 3.310107460245489269e-02
3.100000000000001019e-02 3.101356049999594647e-02
1.130000000000000275e-02 2.238448468968272029e-02
2.620000000000001147e-02 3.978281524032353800e-02
1.036000000000000532e-01 9.394640661776065826e-02
1.350000000000000679e-02 1.414085658267140444e-02
8.000000000000001901e-03 3.648384749540127623e-03
8.300000000000001821e-03 1.555850349366665053e-02
1.250000000000000590e-02 1.150559440255164920e-02
1.172000000000000125e-01 8.639674656093122851e-02
1.250000000000000590e-02 1.531510245986282895e-02
5.730000000000003146e-02 3.047696717083453466e-02
4.200000000000000608e-03 8.394767316058277667e-03
2.100000000000000477e-02 1.464085445739328993e-02
2.460000000000000381e-02 1.234704588235786306e-02
1.790000000000000618e-02 3.032755050808191161e-02
8.510000000000002285e-02 3.862074635922908838e-02
4.800000000000002182e-03 8.422958687879147227e-03
9.200000000000003314e-03 1.461316335946321286e-02
1.300000000000000374e-03 7.754300786182284633e-03
1.720000000000000348e-02 1.784417102113366321e-02
1.756000000000000061e-01 1.077233086526393768e-01
1.150000000000000328e-02 1.237286250106990268e-02
1.870000000000000134e-02 1.511082961224019527e-02
2.470000000000000667e-02 2.902027079835534790e-02
1.600999999999999923e-01 9.815852053463457183e-02
1.000000000000000368e-02 9.217581534758214137e-03
3.010000000000001563e-02 4.054377572610973895e-02
8.500000000000004080e-03 1.075299870222807055e-02
4.860000000000001819e-02 3.082798780873418493e-02
1.420000000000000775e-02 1.835879598744213567e-02
1.443999999999999728e-01 1.054572850465774758e-01
1.810000000000000497e-02 1.903317751362920002e-02
2.690000000000000724e-02 4.178990900516509760e-02
5.630000000000003058e-02 2.403855969180312762e-04
1.660000000000000364e-02 2.083177782595157373e-02
2.363999999999999990e-01 1.359938278794288746e-01
8.500000000000002345e-03 1.276045498438179403e-02
3.840000000000000357e-02 4.123510524630545626e-02
6.600000000000001699e-02 2.628427810035645698e-02
1.940999999999999948e-01 1.163733711838722262e-01
1.810000000000000497e-02 3.027047134237364438e-03
6.400000000000001174e-03 1.459738621488213504e-02
8.700000000000002870e-03 8.440527697093785225e-03
1.192000000000000143e-01 1.032085472345352362e-01
4.800000000000002182e-03 2.964647555490955259e-03
2.800000000000001446e-02 1.782230159267782915e-02
5.520000000000002682e-02 3.605753113556886503e-04
3.990000000000000491e-02 2.645266788080334955e-02
2.200000000000000566e-02 1.168987733311951070e-02
5.100000000000001060e-02 4.740108542144298720e-02
1.441999999999999948e-01 1.114237373322248398e-01
3.240000000000001212e-02 2.705128284171223751e-02
1.430000000000000715e-02 9.688433813862504934e-03
3.600000000000001636e-03 7.715780390426517713e-03
2.510000000000001119e-02 3.077680544927716838e-02
5.510000000000002396e-02 2.901817203354539699e-04
1.752000000000000224e-01 1.238482188433408793e-01
3.440000000000000696e-02 3.355825399979948942e-02
1.480999999999999817e-01 1.191505329310894173e-01
6.200000000000002384e-03 2.260880365596663129e-04
7.000000000000003615e-03 7.092406782321631839e-03
2.610000000000001208e-02 3.058987924829125252e-02
1.120000000000000336e-02 5.873795292573050220e-03
5.100000000000002101e-03 1.866811782315380458e-04
3.000000000000001363e-03 7.099474919959903110e-03
1.820000000000000437e-02 1.925623977556824643e-02
2.600000000000001268e-02 4.086562555283308057e-02
1.020000000000000420e-02 3.330314880236983494e-02
1.340000000000000566e-02 3.571653995662928127e-02
2.500000000000001180e-02 1.695993582485243525e-02
9.600000000000000894e-03 1.245269129984080854e-02
9.600000000000002628e-03 1.942691324278712078e-02
7.600000000000000852e-03 7.774465382099152166e-03
3.290000000000001257e-02 3.009020993486046652e-02
1.570000000000000562e-02 1.075212166644632858e-02
6.000000000000002727e-03 6.498416024260223953e-03
8.099999999999999561e-03 2.462407028302550371e-02
2.760000000000001341e-02 9.459353614627161871e-03
8.910000000000002640e-02 1.011089445650577429e-01
1.850000000000000255e-02 1.269896564073860756e-02
2.800000000000001446e-02 4.331722034141421290e-02
1.168000000000000427e-01 1.063967468589544219e-01
1.210000000000000311e-02 8.861333983950316073e-03
6.300000000000002646e-03 4.746144849923438803e-03
1.651999999999999857e-01 9.961393676698207522e-02
8.800000000000004000e-03 1.241047117859125394e-02
6.900000000000003353e-03 9.517865711823104286e-03
1.040000000000000299e-02 1.035843074321746854e-02
1.950000000000000691e-02 3.285502389073372692e-02
7.300000000000002667e-03 1.745885218493640340e-02
8.000000000000003636e-03 8.190619251690806762e-03
2.860000000000000736e-02 4.702266100794076642e-02
4.700000000000001919e-03 1.277387369424104815e-02
1.700000000000000469e-02 1.161235992796719012e-02
3.400000000000001545e-03 9.274216783232987205e-03
1.980000000000000510e-02 9.595048921182749990e-03
6.480000000000001037e-02 2.498045161366462680e-02
4.600000000000001657e-03 8.433053651824593683e-03
2.580000000000001042e-02 3.023583615198731020e-02
1.280000000000000582e-02 8.592914640903474496e-03
9.700000000000002023e-03 8.117655385285613839e-03
7.770000000000001905e-02 4.398669082671403940e-02
6.600000000000003433e-03 2.652215288951993016e-02
2.140000000000000582e-02 1.384098347974941148e-02
6.400000000000002909e-03 5.479803814087063490e-03
1.507999999999999896e-01 9.949681602418422588e-02
3.320000000000001422e-02 4.102587558329105766e-02
1.110000000000000223e-02 7.978187915869058844e-03
3.670000000000001039e-02 1.389591788873076328e-01
7.070000000000002671e-02 4.163182792162842781e-03
2.280000000000000776e-02 2.027516117319464600e-02
1.500000000000000682e-03 3.819318229798226820e-03
1.440000000000000481e-02 3.698871705681085198e-02
9.130000000000003391e-02 3.731635224074124346e-02
1.602999999999999703e-01 1.031446883827447786e-01
3.200000000000001454e-03 9.330972922034563161e-03
3.500000000000001808e-03 7.620045584626494554e-03
8.570000000000002616e-02 2.141070357964292893e-31
1.210000000000000311e-02 1.501762300729751407e-02
3.410000000000000531e-02 5.416896451264620327e-02
5.800000000000002202e-03 7.067847498692572845e-03
1.840000000000000316e-02 2.606978846713901149e-02
1.340000000000000566e-02 2.966546522453427162e-02
1.950000000000000344e-02 3.041920933872461694e-02
3.420000000000000817e-02 5.730648856610059960e-02
1.607000000000000095e-01 9.662393413484095250e-02
6.660000000000002029e-02 3.000552654266356450e-02
1.280000000000000582e-02 1.532500558532774726e-02
1.300000000000000374e-03 1.015269843861460637e-02
2.810000000000001386e-02 2.732777062803506962e-02
6.530000000000003857e-02 4.536575424129551948e-03
5.200000000000001496e-03 4.147900086827575883e-03
5.000000000000001839e-03 6.008027875795959177e-03
1.510000000000000578e-02 2.073509125038981021e-02
1.392000000000000182e-01 6.787998367100954444e-02
1.399999999999999856e-01 9.599305570125581111e-02
1.188000000000000167e-01 7.252292472869158180e-02
3.300000000000001717e-03 9.029552685096859169e-03
1.870000000000000134e-02 2.240847162902355125e-02
1.400000000000000723e-02 3.410799438133835931e-02
9.200000000000001579e-03 1.327964898198842961e-02
1.470000000000000126e-02 1.070355730131268210e-02
1.280000000000000582e-02 1.226541481912135981e-02
8.100000000000001296e-03 1.265442579984664938e-02
7.900000000000000772e-03 1.838620649650693148e-02
1.440000000000000481e-02 1.705625096336007077e-02
1.270000000000000295e-02 1.247873446904122774e-02
1.312000000000000388e-01 1.059230803698301138e-01
7.100000000000002143e-03 8.440533676184715922e-03
1.220000000000000251e-02 1.252498140558600502e-02
2.050000000000000433e-02 1.582287198398262679e-02
3.790000000000000313e-02 3.361370135098695061e-02
7.500000000000002325e-03 1.145713610574603143e-02
8.400000000000001216e-03 7.825715318322179828e-03
1.370000000000000731e-02 1.808015589602291612e-02
2.340000000000001107e-02 2.630118256434798435e-02
6.100000000000000387e-03 1.404648120515048816e-02
1.210000000000000485e-02 1.515122220851480850e-02
2.740000000000001462e-02 2.415478168055415140e-02
8.600000000000002087e-02 6.754419922828673595e-02
5.100000000000002448e-02 5.401818472892046946e-02
1.318000000000000005e-01 8.416495278477667541e-02
1.310000000000000400e-02 3.574340756982564982e-02
1.980000000000000510e-02 3.356783317402005362e-02
9.000000000000000838e-04 4.546411878820322245e-05
1.800000000000000818e-03 3.235014188103377958e-03
1.840000000000000663e-02 3.701653908938169757e-02
5.860000000000002707e-02 5.142554253339766401e-02
1.300000000000000374e-03 3.644935655120206969e-04
2.030000000000000554e-02 3.176873674616217946e-02
1.420000000000000429e-02 9.245215007103979934e-03
1.590000000000000441e-02 4.135302793234586771e-02
1.500000000000000682e-03 7.118579596281052191e-03
1.850000000000000255e-02 1.349196864292025178e-02
2.900000000000001101e-03 4.717465771827846974e-03
1.558999999999999830e-01 9.381133221089839325e-02
1.440000000000000481e-02 4.340563017874956436e-02
1.840000000000000316e-02 2.349519921466708058e-02
6.400000000000002909e-03 2.215882413089275554e-02
3.000000000000001363e-03 8.721418641507624678e-03
2.540000000000000591e-02 3.520126454532146454e-02
4.140000000000000624e-02 7.012281468887521241e-03
6.100000000000003336e-02 3.953530706465244876e-02
1.700000000000000773e-03 9.007456232793628614e-03
6.200000000000002384e-03 6.939993179920112974e-05
1.030000000000000186e-02 3.387177510812762644e-03
1.470000000000000473e-02 1.159510667435824718e-02
3.530000000000001192e-02 2.624142184853554133e-02
3.510000000000000620e-02 3.305443270131945555e-02
1.270000000000000642e-02 8.082387621317187870e-05
1.450000000000000420e-02 2.539396813139319781e-02
1.080000000000000404e-02 3.955185178667307289e-02
1.257999999999999952e-01 9.819717824459076039e-02
6.080000000000002069e-02 3.557096537202596165e-02
3.980000000000000898e-02 2.759381612762808536e-02
1.010000000000000134e-02 1.663481383584439546e-02
8.500000000000000611e-03 1.054630359634757195e-02
1.390000000000000437e-02 3.310025120154024003e-02
3.580000000000001237e-02 4.027848137542605622e-02
3.400000000000001545e-03 1.273844856477808051e-03
4.300000000000001737e-03 7.908967100083827764e-03
1.490000000000000525e-02 1.191190357785672227e-02
1.830000000000000376e-02 2.854273993521928496e-02
6.600000000000003433e-03 2.661971049092244548e-03
2.620000000000001147e-02 3.076007366180419367e-02
3.230000000000000926e-02 4.656685292720794817e-02
1.350000000000000679e-02 1.098292725160717950e-02
3.300000000000001717e-03 1.135739610530435775e-02
6.100000000000002989e-03 1.096994507126510150e-02
1.560000000000000622e-02 3.050480673089623479e-02
2.900000000000001535e-02 7.001636769622562873e-02
5.000000000000001839e-03 6.377394176088272207e-03
1.100000000000000457e-02 3.149401062823926206e-03
4.900000000000001577e-03 2.053000405794592077e-03
3.390000000000000652e-02 4.754603948444128397e-02
1.150000000000000501e-02 2.359190538525581665e-02
1.093000000000000360e-01 1.939365780525804939e-02
2.200000000000000566e-02 1.275999477133155091e-02
9.000000000000004524e-03 1.439363389275968332e-02
2.580000000000001042e-02 2.696513840928674299e-02
1.609999999999999765e-01 1.062550238519906765e-01
1.330000000000000626e-02 1.926742326468229224e-02
1.715000000000000135e-01 1.067866908758878797e-01
2.780000000000000873e-02 2.415585815906524242e-02
1.720000000000000348e-02 1.331071231514215601e-02
2.790000000000001507e-02 2.939236203208565532e-02
2.100000000000000477e-02 2.104791166260838384e-02
1.450000000000000767e-02 1.576558914966881206e-02
3.180000000000000882e-02 3.787790581583976718e-02
1.380000000000000324e-02 3.358289297670125767e-02
8.400000000000001216e-03 6.909901108592748920e-03
1.780000000000000332e-02 3.444931488484144488e-02
2.170000000000000401e-02 2.485146209597587086e-02
9.300000000000002709e-03 3.983686469303109882e-08
3.710000000000000797e-02 1.284864674322307165e-02
5.790000000000002783e-02 2.849232455715536294e-02
1.580000000000000154e-02 1.161507983691990528e-02
4.060000000000001108e-02 3.185792628675699484e-02
7.490000000000000824e-02 3.461058907210826097e-02
6.400000000000002909e-03 2.289612826425582379e-03
1.447999999999999843e-01 1.038646053522825213e-01
2.470000000000000667e-02 1.466000145766884442e-02
7.700000000000001114e-03 6.225311316084116212e-03
1.160000000000000440e-02 8.180284183472396470e-03
7.300000000000000933e-03 1.447600100189447292e-02
9.300000000000000974e-03 6.382296078372748371e-03
9.800000000000003153e-03 9.308742699213326185e-03
3.290000000000000563e-02 2.403437040746211895e-02
6.300000000000002646e-03 3.732142384833423733e-03
3.520000000000000906e-02 4.018852315843104983e-02
1.029000000000000331e-01 1.013573835790157612e-01
2.920000000000001414e-02 4.779341962188482507e-02
6.600000000000003433e-03 8.019600645639000588e-03
9.800000000000003153e-03 1.046313498169183613e-02
5.430000000000001492e-02 2.478863028809428007e-02
3.200000000000001454e-03 9.119284781627358394e-03
1.706999999999999906e-01 7.610939983278511289e-02
9.900000000000002548e-03 1.202764132060110507e-02
3.400000000000001545e-03 8.426726059988140158e-03
1.424999999999999878e-01 1.086664818972349067e-01
1.108000000000000096e-01 8.948140069842339117e-02
1.990000000000000449e-02 1.051987277111038691e-02
1.250000000000000590e-02 9.281942574307323543e-03
9.900000000000002548e-03 2.876460393890737863e-02
8.400000000000001216e-03 4.099868170917034954e-02
1.100000000000000283e-02 1.064156697131693127e-02
3.390000000000001346e-02 2.980332808569073968e-02
3.500000000000001808e-03 8.365120296366509653e-03
6.500000000000001436e-03 1.033031039871275605e-02
4.300000000000000870e-03 5.266593764536081114e-03
2.020000000000000268e-02 1.673443150208779367e-08
1.570000000000000562e-02 1.537725926376879229e-02
1.040000000000000299e-02 6.404081161599605929e-03
1.500000000000000682e-03 1.003029963932931465e-02
5.900000000000002465e-03 8.405178901739418507e-03
1.470000000000000473e-02 1.661641906015574877e-02
1.140000000000000388e-02 9.287489363923668445e-03
4.000000000000001818e-03 6.910033044405280989e-03
9.500000000000001499e-03 9.638781766407190227e-03
9.300000000000000974e-03 1.493465139530599471e-02
2.140000000000000582e-02 1.042493388988077578e-02
1.401000000000000023e-01 1.168451911956071843e-01
